-3	-80
-3	-81
-3	113
-3	140
-3	150
-3	28
-3	34
-3	35
-3	36
-3	37
-3	38
-3	39
-30	-51
-30	-59
-30	-65
-30	-72
-30	141
-30	142
-30	150
-30	151
-30	152
-30	153
-30	167
-30	19
-30	24
-30	26
-30	29
-30	30
-30	31
-31	-54
-31	-62
-31	-63
-31	-65
-31	-71
-31	-72
-31	115
-31	138
-31	147
-31	149
-31	150
-31	151
-31	152
-31	153
-31	17
-31	25
-31	28
-31	29
-31	30
-32	-51
-32	-52
-32	-56
-32	-57
-32	-58
-32	-59
-32	-61
-32	-65
-32	-66
-32	-71
-32	-72
-32	115
-32	116
-32	138
-32	142
-32	148
-32	149
-32	151
-32	152
-32	19
-32	29
-33	-53
-33	-59
-33	-61
-33	-69
-33	-70
-33	-71
-33	-72
-33	115
-33	116
-33	137
-33	138
-33	148
-33	151
-33	152
-33	18
-33	19
-33	28
-34	-54
-34	-59
-34	-60
-34	-70
-34	-71
-34	-72
-34	115
-34	119
-34	121
-34	123
-34	135
-34	139
-34	140
-34	149
-34	150
-34	151
-34	18
-34	19
-34	20
-34	22
-34	23
-34	24
-34	25
-34	26
-35	-54
-35	-55
-35	-56
-35	-57
-35	-58
-35	-59
-35	-60
-35	-71
-35	-72
-35	-73
-35	115
-35	116
-35	117
-35	118
-35	119
-35	135
-35	137
-35	138
-35	139
-35	140
-35	141
-35	142
-35	143
-35	146
-35	148
-35	149
-35	150
-35	151
-35	172
-35	173
-35	18
-35	19
-35	20
-35	23
-35	25
-36	-58
-36	-59
-36	-70
-36	-71
-36	-72
-36	-73
-36	117
-36	137
-36	138
-36	139
-36	141
-36	142
-36	143
-36	144
-36	145
-36	148
-36	149
-36	150
-36	151
-36	173
-36	174
-37	-57
-37	-58
-37	-64
-37	-66
-37	-71
-37	-72
-37	-73
-37	-74
-37	139
-37	141
-37	143
-37	144
-37	145
-37	146
-37	148
-37	149
-37	150
-37	173
-37	174
-37	175
-38	-72
-38	-73
-38	-74
-38	140
-38	142
-38	143
-38	144
-38	145
-38	147
-38	148
-38	149
-38	150
-38	174
-38	175
-38	176
-38	177
-38	178
-39	-63
-39	-64
-39	-72
-39	-73
-39	-74
-39	141
-39	142
-39	143
-39	144
-39	145
-39	146
-39	174
-39	175
-39	176
-39	177
-39	178
-4	-60
-4	-61
-4	-62
-4	-63
-4	-64
-4	-71
-4	-73
-4	-74
-4	-79
-4	-80
-4	-81
-4	34
-4	35
-4	36
-4	37
-4	38
-4	39
-4	40
-40	-72
-40	-73
-40	-74
-40	146
-40	174
-40	175
-40	176
-41	-65
-41	-66
-41	-71
-41	-72
-41	-73
-41	-74
-41	172
-41	173
-41	174
-41	175
-41	176
-42	-72
-42	-73
-42	-74
-42	-75
-42	145
-42	146
-42	147
-42	148
-42	171
-42	172
-42	173
-42	174
-42	175
-43	-64
-43	-65
-43	-72
-43	-74
-43	-75
-43	145
-43	146
-43	147
-43	148
-43	170
-43	171
-43	172
-43	173
-44	-177
-44	-66
-44	-73
-44	-74
-44	147
-44	168
-44	169
-44	170
-44	171
-44	172
-44	173
-45	-177
-45	-66
-45	-72
-45	167
-45	168
-45	169
-45	170
-45	171
-46	-67
-46	-72
-46	-73
-46	-74
-46	167
-46	168
-46	169
-46	170
-46	171
-47	-72
-47	-73
-47	166
-47	167
-47	168
-47	169
-47	170
-48	-66
-48	-73
-48	167
-49	166
-5	-40
-5	-41
-5	-70
-5	-71
-5	-74
-5	-79
-5	-80
-5	-81
-5	-82
-5	105
-5	138
-5	15
-5	35
-5	36
-5	38
-5	39
-5	55
-50	-62
-50	-73
-51	-70
-51	-73
-51	-74
-51	166
-52	-58
-52	-59
-52	-60
-52	-61
-52	-71
-52	-73
-52	-74
-53	-59
-53	-60
-53	-69
-53	-70
-53	-71
-53	-72
-54	-68
-54	-69
-54	-71
-54	-72
-55	-37
-55	-38
-55	-67
-55	-68
-55	-69
-55	-70
-55	-71
-56	-67
-56	-68
-6	-74
-6	-75
-6	-78
-6	-79
-6	-80
-6	-81
-6	106
-6	119
-6	141
-6	142
-6	143
-6	144
-6	149
-6	150
-6	38
-6	39
-7	-76
-7	-77
-7	-78
-7	-79
-7	-80
-7	105
-7	106
-7	141
-7	147
-7	37
-7	39
-8	-40
-8	-75
-8	-76
-8	-77
-8	-78
-8	-79
-8	-80
-8	146
-8	36
-8	38
-9	-35
-9	-36
-9	-37
-9	-40
-9	-64
-9	-75
-9	-76
-9	-78
-9	-79
-9	-80
-9	114
-9	115
-9	140
-9	22
-9	30
1	-76
1	-77
1	-79
1	103
1	104
1	125
1	28
1	29
1	30
1	31
1	32
1	33
10	-61
10	-62
10	-63
10	-64
10	-65
10	-67
10	-68
10	-69
10	-72
10	-73
10	-75
10	-76
10	-84
10	-85
10	-86
10	-87
10	-88
10	1
10	103
10	106
10	118
10	123
10	124
10	76
10	77
10	79
10	99
11	-2
11	-61
11	-69
11	-70
11	-71
11	-72
11	-74
11	-75
11	-85
11	-86
11	-87
11	103
11	106
11	107
11	108
11	14
11	2
11	76
11	79
12	-62
12	-69
12	-70
12	-71
12	-84
12	-86
12	-87
12	-88
12	104
12	106
12	107
12	108
12	121
12	75
12	77
12	79
12	99
13	-14
13	-15
13	-16
13	-17
13	-60
13	-61
13	-62
13	-73
13	-86
13	-87
13	-88
13	-89
13	-90
13	-91
13	-92
13	100
13	101
13	102
13	103
13	104
13	105
13	108
13	121
13	77
13	80
13	99
14	-17
14	-18
14	-61
14	-62
14	-86
14	-87
14	-88
14	-89
14	-90
14	-91
14	-92
14	-93
14	100
14	101
14	120
14	121
14	122
14	145
15	-62
15	-85
15	-86
15	-87
15	-88
15	-89
15	-90
15	-91
15	-92
15	-93
15	-94
15	-96
15	-97
15	-98
15	100
15	108
15	120
15	121
15	145
15	32
15	38
15	39
15	74
16	-100
16	-101
16	-17
16	-62
16	-63
16	-86
16	-87
16	-89
16	-90
16	-91
16	-92
16	-93
16	-94
16	-95
16	-96
16	-97
16	-98
16	101
16	121
16	53
16	99
17	-100
17	-101
17	-102
17	-103
17	-62
17	-63
17	-64
17	-65
17	-66
17	-67
17	-68
17	-72
17	-77
17	-78
17	-88
17	-89
17	-90
17	-91
17	-92
17	-93
17	-94
17	-95
17	-96
17	-97
17	-98
17	-99
17	121
17	54
17	78
17	83
17	96
17	98
18	-100
18	-103
18	-104
18	-105
18	-64
18	-65
18	-66
18	-67
18	-68
18	-69
18	-70
18	-71
18	-72
18	-73
18	-74
18	-75
18	-77
18	-78
18	-79
18	-88
18	-89
18	-90
18	-91
18	-92
18	-93
18	-94
18	-95
18	-96
18	-97
18	-98
18	-99
18	120
18	32
18	73
18	98
18	99
19	-100
19	-101
19	-102
19	-103
19	-104
19	-105
19	-106
19	-156
19	-157
19	-70
19	-71
19	-72
19	-73
19	-76
19	-77
19	-78
19	-80
19	-81
19	-82
19	-88
19	-89
19	-90
19	-91
19	-96
19	-97
19	-98
19	-99
19	72
19	98
19	99
2	-60
2	-77
2	101
2	30
2	31
2	32
20	-100
20	-101
20	-102
20	-103
20	-104
20	-105
20	-106
20	-156
20	-157
20	-74
20	-75
20	-76
20	-77
20	-78
20	-87
20	-88
20	-89
20	-90
20	-91
20	-97
20	-98
20	-99
20	100
20	105
20	106
20	75
20	96
20	99
21	-100
21	-101
21	-102
21	-103
21	-104
21	-105
21	-106
21	-107
21	-157
21	-158
21	-159
21	-160
21	-72
21	-73
21	-76
21	-78
21	-79
21	-80
21	-81
21	-85
21	-87
21	-88
21	-89
21	-90
21	-91
21	-98
21	-99
21	102
21	105
21	120
21	39
21	77
21	94
22	-100
22	-101
22	-102
22	-103
22	-106
22	-107
22	-110
22	-160
22	-75
22	-79
22	-80
22	-81
22	-82
22	-83
22	-84
22	-98
22	-99
22	113
22	114
22	120
22	53
22	54
22	59
22	69
22	70
22	71
22	80
23	-100
23	-101
23	-102
23	-103
23	-104
23	-105
23	-106
23	-107
23	-110
23	-111
23	-167
23	-76
23	-82
23	-83
23	-98
23	-99
23	120
23	121
23	53
23	54
23	55
23	58
23	71
23	80
24	-100
24	-101
24	-102
24	-103
24	-104
24	-105
24	-107
24	-108
24	-111
24	-112
24	-113
24	-75
24	-76
24	-77
24	-78
24	-79
24	-81
24	-82
24	-83
24	-98
24	-99
24	102
24	112
24	113
24	120
24	121
24	124
24	32
24	51
24	52
24	53
24	54
24	55
24	56
24	79
24	90
24	97
25	-100
25	-101
25	-102
25	-104
25	-105
25	-108
25	-109
25	-110
25	-111
25	-112
25	-113
25	-77
25	-78
25	-79
25	-80
25	-81
25	-82
25	-97
25	-98
25	-99
25	100
25	102
25	121
25	32
25	51
25	52
25	54
25	55
25	56
25	76
25	98
25	99
26	-100
26	-102
26	-106
26	-108
26	-109
26	-110
26	-112
26	-113
26	-114
26	-77
26	-78
26	-79
26	-80
26	-81
26	-82
26	-83
26	-97
26	-98
26	-99
26	100
26	106
26	127
26	128
26	33
26	50
26	56
26	70
26	72
26	73
26	74
26	75
26	76
26	77
26	78
26	79
26	86
26	89
26	91
26	93
27	-100
27	-106
27	-107
27	-108
27	-109
27	-110
27	-111
27	-112
27	-113
27	-114
27	-115
27	-116
27	-14
27	-16
27	-81
27	-82
27	-83
27	-84
27	-92
27	-97
27	-98
27	-99
27	34
27	70
27	72
27	76
27	77
27	78
27	84
27	85
27	88
27	89
27	90
27	91
27	99
28	-100
28	-101
28	-103
28	-104
28	-106
28	-107
28	-108
28	-109
28	-11
28	-110
28	-111
28	-112
28	-113
28	-114
28	-115
28	-116
28	-12
28	-14
28	-15
28	-16
28	-17
28	-178
28	-18
28	-80
28	-81
28	-82
28	-83
28	-89
28	-95
28	-96
28	-97
28	-98
28	-99
28	34
28	48
28	76
28	77
28	78
28	81
28	83
28	85
28	98
29	-100
29	-101
29	-102
29	-103
29	-104
29	-105
29	-108
29	-109
29	-110
29	-111
29	-112
29	-113
29	-114
29	-115
29	-116
29	-119
29	-14
29	-80
29	-81
29	-82
29	-83
29	-84
29	-85
29	-86
29	-89
29	-90
29	-91
29	-92
29	-93
29	-94
29	-95
29	-96
29	-97
29	-98
29	-99
29	100
29	102
29	103
29	115
29	116
29	118
29	25
29	32
29	34
29	35
29	47
29	48
29	78
29	79
3	-54
3	-55
3	-56
3	-59
3	-60
3	-62
3	-74
3	-75
3	-77
3	10
3	101
3	30
3	97
3	98
30	-10
30	-100
30	-101
30	-102
30	-103
30	-104
30	-105
30	-106
30	-108
30	-109
30	-110
30	-111
30	-112
30	-113
30	-115
30	-116
30	-117
30	-7
30	-8
30	-82
30	-83
30	-84
30	-85
30	-86
30	-87
30	-88
30	-89
30	-9
30	-90
30	-91
30	-92
30	-93
30	-94
30	-95
30	-96
30	-97
30	-98
30	-99
30	102
30	103
30	104
30	120
30	130
30	30
30	31
30	34
30	35
30	46
30	47
31	-10
31	-100
31	-101
31	-102
31	-103
31	-104
31	-105
31	-106
31	-107
31	-108
31	-109
31	-110
31	-111
31	-112
31	-113
31	-114
31	-115
31	-116
31	-117
31	-118
31	-4
31	-5
31	-6
31	-8
31	-81
31	-82
31	-83
31	-84
31	-85
31	-86
31	-87
31	-88
31	-89
31	-9
31	-90
31	-91
31	-92
31	-93
31	-94
31	-95
31	-96
31	-97
31	-98
31	-99
31	102
31	103
31	121
31	130
31	131
31	34
31	35
31	36
31	64
31	77
32	-10
32	-100
32	-101
32	-102
32	-103
32	-104
32	-105
32	-106
32	-107
32	-108
32	-109
32	-110
32	-111
32	-112
32	-113
32	-114
32	-115
32	-116
32	-117
32	-118
32	-119
32	-120
32	-121
32	-130
32	-17
32	-65
32	-80
32	-81
32	-82
32	-83
32	-84
32	-85
32	-86
32	-87
32	-88
32	-89
32	-9
32	-90
32	-91
32	-92
32	-93
32	-94
32	-95
32	-96
32	-97
32	-98
32	-99
32	102
32	130
32	131
32	34
32	35
33	-100
33	-101
33	-102
33	-103
33	-104
33	-105
33	-106
33	-107
33	-108
33	-109
33	-110
33	-111
33	-112
33	-113
33	-114
33	-115
33	-116
33	-117
33	-118
33	-119
33	-120
33	-121
33	-17
33	-6
33	-78
33	-79
33	-8
33	-80
33	-81
33	-82
33	-83
33	-84
33	-85
33	-86
33	-87
33	-88
33	-89
33	-90
33	-91
33	-92
33	-93
33	-94
33	-95
33	-96
33	-97
33	-98
33	-99
33	10
33	102
33	103
33	104
33	107
33	120
33	126
33	130
33	35
33	44
33	8
34	-100
34	-101
34	-102
34	-103
34	-104
34	-105
34	-106
34	-107
34	-108
34	-109
34	-110
34	-111
34	-112
34	-113
34	-114
34	-115
34	-116
34	-117
34	-118
34	-119
34	-120
34	-121
34	-122
34	-5
34	-6
34	-7
34	-75
34	-76
34	-77
34	-78
34	-79
34	-80
34	-81
34	-82
34	-83
34	-84
34	-85
34	-86
34	-87
34	-88
34	-89
34	-90
34	-91
34	-92
34	-93
34	-94
34	-95
34	-96
34	-97
34	-98
34	-99
34	10
34	112
34	126
34	127
34	135
34	32
34	38
34	69
34	9
35	-100
35	-101
35	-102
35	-103
35	-104
35	-105
35	-106
35	-107
35	-108
35	-109
35	-110
35	-111
35	-112
35	-113
35	-114
35	-115
35	-116
35	-117
35	-118
35	-119
35	-120
35	-121
35	-122
35	-123
35	-6
35	-75
35	-76
35	-77
35	-78
35	-79
35	-80
35	-81
35	-82
35	-83
35	-84
35	-85
35	-86
35	-87
35	-88
35	-89
35	-90
35	-91
35	-92
35	-93
35	-94
35	-95
35	-96
35	-97
35	-98
35	-99
35	10
35	119
35	126
35	128
35	129
35	135
35	137
35	138
35	139
35	14
35	140
35	23
35	24
35	25
35	36
35	39
35	40
35	9
35	98
36	-100
36	-101
36	-102
36	-103
36	-104
36	-105
36	-106
36	-107
36	-108
36	-109
36	-110
36	-111
36	-112
36	-113
36	-114
36	-115
36	-116
36	-117
36	-118
36	-119
36	-120
36	-121
36	-122
36	-123
36	-124
36	-3
36	-4
36	-5
36	-6
36	-7
36	-75
36	-76
36	-77
36	-78
36	-79
36	-80
36	-81
36	-82
36	-83
36	-84
36	-85
36	-86
36	-87
36	-88
36	-89
36	-90
36	-91
36	-92
36	-93
36	-94
36	-95
36	-96
36	-97
36	-98
36	-99
36	100
36	101
36	125
36	126
36	127
36	128
36	129
36	137
36	138
36	139
36	140
36	15
36	25
36	27
36	28
36	29
36	33
36	34
36	37
36	99
37	-100
37	-101
37	-102
37	-103
37	-104
37	-105
37	-106
37	-107
37	-108
37	-109
37	-110
37	-111
37	-112
37	-113
37	-114
37	-115
37	-116
37	-117
37	-118
37	-119
37	-120
37	-121
37	-122
37	-123
37	-124
37	-2
37	-3
37	-4
37	-5
37	-55
37	-6
37	-7
37	-74
37	-75
37	-76
37	-77
37	-78
37	-79
37	-8
37	-80
37	-81
37	-82
37	-83
37	-84
37	-85
37	-86
37	-87
37	-88
37	-89
37	-9
37	-90
37	-91
37	-92
37	-93
37	-94
37	-95
37	-96
37	-97
37	-98
37	-99
37	101
37	124
37	126
37	129
37	13
37	14
37	15
37	22
37	23
37	25
37	26
37	27
37	29
37	30
37	31
37	35
37	37
38	-10
38	-100
38	-101
38	-102
38	-103
38	-104
38	-105
38	-106
38	-107
38	-108
38	-109
38	-110
38	-111
38	-112
38	-113
38	-114
38	-115
38	-116
38	-117
38	-118
38	-119
38	-120
38	-121
38	-122
38	-123
38	-124
38	-4
38	-6
38	-7
38	-73
38	-74
38	-75
38	-76
38	-77
38	-78
38	-79
38	-80
38	-81
38	-82
38	-83
38	-84
38	-85
38	-86
38	-87
38	-88
38	-89
38	-9
38	-90
38	-91
38	-92
38	-93
38	-94
38	-95
38	-96
38	-97
38	-98
38	-99
38	100
38	12
38	141
38	22
38	23
38	26
38	27
38	31
38	34
39	-10
39	-100
39	-101
39	-102
39	-103
39	-104
39	-105
39	-106
39	-107
39	-108
39	-109
39	-110
39	-111
39	-112
39	-113
39	-114
39	-115
39	-116
39	-117
39	-118
39	-119
39	-120
39	-121
39	-122
39	-123
39	-124
39	-125
39	-4
39	-5
39	-6
39	-7
39	-70
39	-72
39	-73
39	-74
39	-75
39	-76
39	-77
39	-78
39	-79
39	-8
39	-80
39	-81
39	-82
39	-83
39	-84
39	-85
39	-86
39	-87
39	-88
39	-89
39	-9
39	-90
39	-91
39	-92
39	-93
39	-94
39	-95
39	-96
39	-97
39	-98
39	-99
39	116
39	118
39	119
39	19
39	2
39	20
39	26
39	3
39	32
39	66
4	-53
4	-56
4	-57
4	-59
4	-60
4	-62
4	-69
4	-73
4	-74
4	-75
4	-76
4	100
4	101
4	102
4	11
4	114
4	117
4	118
4	29
4	8
4	9
4	96
40	-100
40	-101
40	-102
40	-103
40	-104
40	-105
40	-106
40	-107
40	-108
40	-109
40	-110
40	-111
40	-112
40	-113
40	-114
40	-115
40	-116
40	-117
40	-118
40	-119
40	-120
40	-121
40	-122
40	-123
40	-124
40	-125
40	-2
40	-3
40	-4
40	-5
40	-6
40	-69
40	-7
40	-70
40	-71
40	-72
40	-73
40	-74
40	-75
40	-76
40	-77
40	-78
40	-79
40	-8
40	-80
40	-81
40	-82
40	-83
40	-84
40	-85
40	-86
40	-87
40	-88
40	-89
40	-90
40	-91
40	-92
40	-93
40	-94
40	-95
40	-96
40	-97
40	-98
40	-99
40	115
40	116
40	117
40	119
40	14
40	20
40	21
40	22
40	23
40	24
40	25
40	26
40	27
40	28
40	29
40	40
40	8
41	-100
41	-101
41	-102
41	-103
41	-104
41	-105
41	-106
41	-107
41	-108
41	-109
41	-110
41	-111
41	-112
41	-113
41	-114
41	-115
41	-116
41	-117
41	-118
41	-119
41	-120
41	-121
41	-122
41	-123
41	-124
41	-125
41	-2
41	-44
41	-6
41	-7
41	-70
41	-71
41	-72
41	-73
41	-74
41	-75
41	-76
41	-77
41	-78
41	-79
41	-80
41	-81
41	-82
41	-83
41	-84
41	-85
41	-86
41	-87
41	-88
41	-89
41	-90
41	-91
41	-92
41	-93
41	-94
41	-95
41	-96
41	-97
41	-98
41	-99
41	1
41	12
41	16
41	19
41	2
41	20
41	21
41	22
41	23
41	25
41	26
41	28
41	29
41	8
42	-10
42	-100
42	-101
42	-102
42	-103
42	-104
42	-105
42	-106
42	-107
42	-108
42	-109
42	-110
42	-111
42	-112
42	-113
42	-114
42	-115
42	-116
42	-117
42	-118
42	-119
42	-120
42	-121
42	-122
42	-123
42	-124
42	-125
42	-2
42	-3
42	-4
42	-45
42	-5
42	-69
42	-70
42	-71
42	-72
42	-73
42	-74
42	-75
42	-76
42	-77
42	-78
42	-79
42	-8
42	-80
42	-81
42	-82
42	-83
42	-84
42	-85
42	-86
42	-87
42	-88
42	-89
42	-9
42	-90
42	-91
42	-92
42	-93
42	-94
42	-95
42	-96
42	-97
42	-98
42	-99
42	1
42	11
42	12
42	141
42	18
42	2
42	23
42	27
42	3
42	74
42	8
42	9
43	-100
43	-101
43	-102
43	-103
43	-104
43	-105
43	-106
43	-107
43	-108
43	-109
43	-110
43	-111
43	-112
43	-113
43	-114
43	-115
43	-116
43	-117
43	-118
43	-119
43	-120
43	-121
43	-122
43	-123
43	-124
43	-125
43	-2
43	-4
43	-5
43	-6
43	-65
43	-66
43	-67
43	-68
43	-69
43	-70
43	-71
43	-72
43	-73
43	-74
43	-75
43	-76
43	-77
43	-78
43	-79
43	-8
43	-80
43	-81
43	-82
43	-83
43	-84
43	-85
43	-86
43	-87
43	-88
43	-89
43	-90
43	-91
43	-92
43	-93
43	-94
43	-95
43	-96
43	-97
43	-98
43	-99
43	1
43	10
43	11
43	12
43	141
43	142
43	144
43	145
43	16
43	17
43	18
43	19
43	2
43	25
43	27
43	28
43	3
43	4
43	5
43	6
43	7
43	76
43	77
43	78
43	80
44	-100
44	-101
44	-102
44	-103
44	-104
44	-105
44	-106
44	-107
44	-108
44	-109
44	-110
44	-111
44	-112
44	-113
44	-114
44	-115
44	-116
44	-117
44	-118
44	-119
44	-120
44	-121
44	-122
44	-123
44	-124
44	-125
44	-2
44	-47
44	-63
44	-64
44	-65
44	-66
44	-67
44	-68
44	-69
44	-70
44	-71
44	-72
44	-73
44	-74
44	-75
44	-76
44	-77
44	-78
44	-79
44	-80
44	-81
44	-82
44	-83
44	-84
44	-85
44	-86
44	-87
44	-88
44	-89
44	-90
44	-91
44	-92
44	-93
44	-94
44	-95
44	-96
44	-97
44	-98
44	-99
44	1
44	10
44	11
44	110
44	12
44	122
44	141
44	145
44	19
44	2
44	20
44	21
44	25
44	27
44	28
44	29
44	3
44	4
44	5
44	6
44	7
45	-100
45	-101
45	-102
45	-103
45	-104
45	-105
45	-106
45	-107
45	-108
45	-109
45	-110
45	-111
45	-112
45	-113
45	-114
45	-115
45	-116
45	-117
45	-118
45	-119
45	-120
45	-121
45	-122
45	-123
45	-124
45	-125
45	-146
45	-4
45	-60
45	-61
45	-62
45	-63
45	-64
45	-65
45	-66
45	-67
45	-68
45	-69
45	-70
45	-71
45	-72
45	-73
45	-74
45	-75
45	-76
45	-77
45	-78
45	-79
45	-80
45	-81
45	-82
45	-83
45	-84
45	-85
45	-86
45	-87
45	-88
45	-89
45	-90
45	-91
45	-92
45	-93
45	-94
45	-95
45	-96
45	-97
45	-98
45	-99
45	10
45	11
45	12
45	141
45	16
45	19
45	25
45	28
45	29
45	4
45	5
45	6
45	7
45	8
45	9
46	-100
46	-101
46	-102
46	-103
46	-104
46	-105
46	-106
46	-107
46	-108
46	-109
46	-110
46	-111
46	-112
46	-113
46	-114
46	-115
46	-116
46	-117
46	-118
46	-119
46	-120
46	-121
46	-122
46	-123
46	-124
46	-125
46	-2
46	-3
46	-53
46	-54
46	-55
46	-56
46	-57
46	-60
46	-61
46	-62
46	-63
46	-64
46	-65
46	-66
46	-67
46	-68
46	-69
46	-70
46	-71
46	-72
46	-73
46	-74
46	-75
46	-76
46	-77
46	-78
46	-79
46	-80
46	-81
46	-82
46	-83
46	-84
46	-85
46	-86
46	-87
46	-88
46	-89
46	-90
46	-91
46	-92
46	-93
46	-94
46	-95
46	-96
46	-97
46	-98
46	-99
46	1
46	10
46	109
46	11
46	19
46	23
46	25
46	3
46	30
46	32
46	5
46	6
46	7
46	8
46	9
47	-100
47	-101
47	-102
47	-103
47	-104
47	-105
47	-106
47	-107
47	-108
47	-109
47	-110
47	-111
47	-112
47	-113
47	-114
47	-115
47	-116
47	-117
47	-118
47	-119
47	-120
47	-121
47	-122
47	-123
47	-124
47	-125
47	-2
47	-3
47	-5
47	-53
47	-54
47	-55
47	-56
47	-57
